id,user_id,hours,date,project_num,price
8225,12,4.5,3/26/2020,2020-BPR-1,0
8226,11,0.5,3/22/2020,2020-Cost Center-2,0
8227,11,0.5,3/23/2020,2020-Cost Center-2,0
8228,11,0.5,3/24/2020,2020-Cost Center-2,0
8229,11,2,3/25/2020,2020-Cost Center-1,0
8230,11,2,3/26/2020,2020-Cost Center-1,0
8231,11,0.5,3/26/2020,2020-Cost Center-2,0
8232,11,8.5,3/22/2020,2020-ISO-11,0
8233,11,4,3/23/2020,2020-ISO-1,0
8234,11,4.5,3/23/2020,2020-ISO-11,0
8235,11,8.5,3/24/2020,2020-ISO-11,0
8236,11,7,3/25/2020,2020-ISO-11,0
8237,11,6.5,3/26/2020,2020-ISO-11,0
8238,59,9,3/26/2020,2020-Cost Center-2,0
8239,56,1.5,3/29/2020,2020-Cost Center-2,0
8240,56,2,3/29/2020,2020-ISO-11,0
8241,56,5.5,3/29/2020,2020-ISO-9,0
8242,19,1.5,3/29/2020,2020-Cost Center-2,0
8243,19,1.5,3/29/2020,2020-ISO-8,0
8244,19,1,3/29/2020,2020-ISO-10,0
8245,19,5,3/29/2020,2019-ISO-54,0
8246,59,9,3/29/2020,2020-Cost Center-2,0
8247,51,1,3/29/2020,2020-Cost Center-2,0
8248,51,8,3/29/2020,2020-ISO-10,0
8249,2,1,3/29/2020,2020-Cost Center-2,0
8250,2,8,3/29/2020,2020-Cost Center-6,0
8264,15,2,3/30/2020,2020-Cost Center-2,0
8252,15,1.5,3/29/2020,2020-Cost Center-2,0
8253,56,2.5,3/30/2020,2020-Lean-3,0
8254,56,1,3/30/2020,2020-Cost Center-2,0
8255,56,2,3/30/2020,2020-ISO-9,0
8256,56,3.5,3/30/2020,2020-ISO-11,0
8257,59,9,3/30/2020,2020-Cost Center-2,0
8260,15,1,3/31/2020,2020-Cost Center-2,0
8259,15,2,3/31/2020,2020-ISO-8,0
8261,15,4,3/31/2020,2020-BPR-2,0
8262,15,2,3/31/2020,2020-Cost Center-6,0
8263,15,1,3/30/2020,2020-ISO-9,0
8266,15,6,3/30/2020,2020-BPR-2,0
8267,15,1.5,3/29/2020,2019-ISO-46,0
8268,15,6,3/29/2020,2020-BPR-2,0
8269,56,0.5,3/31/2020,2020-Cost Center-2,0
8270,56,8.5,3/31/2020,2020-ISO-9,0
8271,58,0.5,3/31/2020,2020-Cost Center-2,0
8285,58,4,3/31/2020,2020-BPR-2,0
8277,58,1.5,3/29/2020,2020-Cost Center-2,0
8279,58,2.5,3/29/2020,2020-BPR-2,0
8280,58,5,3/29/2020,2020-BPR-1,0
8281,58,1.25,3/30/2020,2020-Cost Center-2,0
8282,58,1.75,3/30/2020,2020-Lean-3,0
8283,58,2.5,3/30/2020,2020-BPR-2,0
8284,58,3.5,3/30/2020,2020-BPR-1,0
8286,58,4.5,3/31/2020,2020-BPR-1,0
8292,19,0.5,3/31/2020,2020-Cost Center-2,0
8288,53,9,3/31/2020,2020-Cost Center-2,0
8289,19,3.5,3/31/2020,2020-ISO-8,0
8290,19,3.5,3/30/2020,2020-Cost Center-2,0
8291,19,3.5,3/30/2020,2020-ISO-8,0
8293,19,3,3/31/2020,2019-ISO-54,0
8294,51,2,3/30/2020,2020-Cost Center-5,0
8295,19,2,3/31/2020,2020-Cost Center-1,0
8296,51,3,3/30/2020,2020-Cost Center-7,0
8297,51,2,3/30/2020,2019-BPR-5,0
8298,51,5,3/31/2020,2019-BPR-5,0
8299,51,2,3/30/2020,2020-Cost Center-2,0
8300,51,4,3/31/2020,2020-Cost Center-7,0
8301,19,2,3/30/2020,2020-Cost Center-6,0
8302,10,3,3/29/2020,2020-Lean-4,0
8303,10,6,3/29/2020,2020-Cost Center-2,0
8304,10,9,3/30/2020,2020-Cost Center-2,0
8305,10,7.5,3/31/2020,2020-Cost Center-2,0
8306,10,1.5,3/31/2020,2020-Lean-2,0
8307,57,7,3/29/2020,2020-BPR-1,0
8308,57,2,3/29/2020,2020-Cost Center-2,0
8309,57,7.5,3/30/2020,2019-ISO-54,0
8310,57,1.5,3/30/2020,2020-Cost Center-2,0
8311,57,0.5,3/31/2020,2020-Cost Center-2,0
8312,57,1,3/31/2020,2020-Lean-2,0
8313,57,7.5,3/31/2020,2020-BPR-1,0
8314,53,2,3/29/2020,2020-Cost Center-2,0
8315,53,7,3/29/2020,2020-ISO-9,0
8316,53,1.5,3/30/2020,2020-Cost Center-2,0
8317,53,7.5,3/30/2020,2020-ISO-9,0
8318,2,9,3/30/2020,2020-Cost Center-6,0
8319,2,1,3/31/2020,2019-BPR-5,0
8320,2,1,3/31/2020,2020-Cost Center-2,0
8321,2,7,3/31/2020,2020-Cost Center-6,0
8322,15,3,4/1/2020,2020-BPR-2,0
8323,15,6,4/1/2020,2019-ISO-54,0
8324,59,3,3/31/2020,2020-Cost Center-6,0
8325,59,6,3/31/2020,2020-Cost Center-2,0
8326,59,9,4/1/2020,2020-Cost Center-2,0
8327,56,0.5,4/1/2020,2020-Cost Center-2,0
8328,56,8.5,4/1/2020,2020-ISO-9,0
8329,2,1,4/1/2020,2019-BPR-5,0
8330,2,8,4/1/2020,2020-Cost Center-6,0
8331,2,9,4/2/2020,2020-Cost Center-1,0
8332,51,2.5,4/1/2020,2019-BPR-5,0
8333,51,0.5,4/1/2020,2020-Cost Center-2,0
8334,51,1.5,4/1/2020,2020-Cost Center-5,0
8335,51,1,4/1/2020,2020-Cost Center-7,0
8336,51,3.5,4/1/2020,2020-Cost Center-1,0
8337,15,1,4/2/2020,2019-ISO-54,0
8338,15,0.5,4/2/2020,2020-Cost Center-2,0
8339,15,1.5,4/2/2020,2020-ISO-8,0
8340,15,6,4/2/2020,2020-ISO-9,0
8341,19,6,4/2/2020,2019-ISO-54,0
8342,19,3,4/2/2020,2020-ISO-8,0
8343,19,1,4/1/2020,2020-Cost Center-1,0
8344,19,3,4/1/2020,2020-Cost Center-2,0
8345,19,2,4/1/2020,2019-ISO-54,0
8346,19,3,4/1/2020,2020-ISO-8,0
8347,58,0.5,4/2/2020,2020-Cost Center-2,0
8348,58,3,4/2/2020,2020-BPR-1,0
8349,58,5.5,4/2/2020,2020-BPR-2,0
8350,59,2,4/2/2020,2020-Cost Center-6,0
8351,59,7,4/2/2020,2020-Cost Center-2,0
8352,56,1,4/2/2020,2020-Cost Center-2,0
8353,56,8,4/2/2020,2020-ISO-9,0
8354,57,0.5,4/1/2020,2020-Cost Center-2,0
8355,57,3,4/1/2020,2019-ISO-54,0
8356,57,5.5,4/1/2020,2020-BPR-1,0
8357,57,0.5,4/2/2020,2020-Cost Center-2,0
8358,57,8.5,4/2/2020,2020-BPR-1,0
8359,58,0.5,4/1/2020,2020-Cost Center-2,0
8361,58,2,4/1/2020,2020-BPR-2,0
8362,58,0.75,4/1/2020,2020-BPR-1,0
8363,12,1.5,4/2/2020,2020-BPR-1,0
8364,12,0.5,4/2/2020,2020-Cost Center-2,0
8365,12,7,4/2/2020,2019-BPR-5,0
8366,12,0.5,3/31/2020,2020-Cost Center-2,0
8367,12,6,3/31/2020,2020-BPR-2,0
8368,12,2.5,3/31/2020,2019-BPR-5,0
8369,12,2,3/29/2020,2020-Cost Center-2,0
8370,12,4,3/29/2020,2020-BPR-1,0
8371,12,1.5,3/29/2020,2020-BPR-2,0
8372,12,1.5,3/29/2020,2019-BPR-5,0
8374,12,1,4/1/2020,2020-Cost Center-2,0
8375,12,1.5,4/1/2020,2020-BPR-2,0
8376,12,6.5,4/1/2020,2019-BPR-5,0
8378,12,1.5,3/30/2020,2020-Cost Center-2,0
8379,12,0.5,3/30/2020,2020-ISO-11,0
8380,12,0.5,3/30/2020,2020-BPR-2,0
8381,12,6.5,3/30/2020,2019-BPR-5,0
8382,53,0.5,4/2/2020,2020-Cost Center-2,0
8383,53,8.5,4/2/2020,2020-ISO-9,0
8384,53,0.5,4/1/2020,2020-Cost Center-2,0
8385,53,8.5,4/1/2020,2020-ISO-9,0
8386,58,5.75,4/1/2020,2020-Cost Center-2,0
8387,51,0.5,4/2/2020,2020-Cost Center-2,0
8388,51,8.5,4/2/2020,2020-Cost Center-7,0
8389,11,9,4/1/2020,2020-Cost Center-1,0
8390,11,3,4/2/2020,2020-Cost Center-2,0
8391,11,6,4/2/2020,2020-Cost Center-1,0
8392,11,0.5,3/31/2020,2020-Cost Center-2,0
8393,11,1.5,3/30/2020,2020-Cost Center-2,0
8396,11,2,3/31/2020,2020-Cost Center-1,0
8395,11,1.5,3/29/2020,2020-Cost Center-2,0
8398,11,7.5,3/29/2020,2020-ISO-11,0
8399,11,7.5,3/30/2020,2020-ISO-1,0
8400,11,6.5,3/31/2020,2020-ISO-1,0
8401,10,1,4/1/2020,2020-Lean-2,0
8544,10,4,4/2/2020,2020-Cost Center-7,0
8403,10,1,4/2/2020,2020-Lean-4,0
8546,10,3,4/8/2020,2020-Cost Center-1,0
8405,10,2,4/2/2020,2020-Cost Center-1,0
8406,15,0.5,4/5/2020,2019-ISO-54,0
8407,15,1,4/5/2020,2020-Cost Center-2,0
8408,15,6,4/5/2020,2020-BPR-2,0
8409,15,0.5,4/5/2020,2020-ISO-9,0
8410,15,1,4/5/2020,2020-Cost Center-1,0
8411,12,2.5,4/5/2020,2019-BPR-5,0
8412,12,1,4/5/2020,2020-Cost Center-2,0
8413,12,2,4/5/2020,2020-BPR-2,0
8414,12,3.5,4/5/2020,2020-BPR-1,0
8415,57,8.5,4/5/2020,2020-BPR-1,0
8416,57,0.5,4/5/2020,2020-Cost Center-2,0
8417,19,6,4/6/2020,2020-Cost Center-2,0
8418,19,3,4/6/2020,2020-ISO-8,0
8419,19,3,4/5/2020,2020-Cost Center-2,0
8420,19,6,4/5/2020,2020-ISO-8,0
8421,15,9,4/6/2020,2020-Cost Center-1,0
8422,57,6.5,4/6/2020,2020-BPR-1,0
8423,57,2,4/6/2020,2020-Cost Center-1,0
8424,57,0.5,4/6/2020,2020-Cost Center-2,0
8541,10,7,4/7/2020,2020-Cost Center-7,0
8426,10,9,4/5/2020,2020-Cost Center-1,0
8428,51,0.5,4/5/2020,2020-Cost Center-2,0
8429,51,0.5,4/5/2020,2020-ISO-5,0
8430,51,4,4/5/2020,2020-Cost Center-7,0
8431,51,4,4/5/2020,2020-Cost Center-1,0
8448,51,5,4/6/2020,2020-Cost Center-7,0
8449,51,4,4/6/2020,2020-Cost Center-1,0
8434,58,3.5,4/7/2020,2020-BPR-2,0
8436,58,5.5,4/7/2020,2020-BPR-1,0
8437,12,1.5,4/6/2020,2020-Cost Center-2,0
8438,12,4,4/6/2020,2020-ISO-11,0
8439,12,1.5,4/6/2020,2020-BPR-1,0
8440,12,2,4/6/2020,2020-BPR-2,0
8441,12,0.5,4/7/2020,2020-Cost Center-2,0
8442,12,0.5,4/7/2020,2020-BPR-1,0
8443,12,8,4/7/2020,2020-BPR-2,0
8444,51,0.5,4/7/2020,2020-Cost Center-2,0
8445,57,3,4/7/2020,2020-Cost Center-1,0
8446,57,5.5,4/7/2020,2020-BPR-1,0
8447,57,0.5,4/7/2020,2020-Cost Center-2,0
8450,15,0.5,4/7/2020,2020-Cost Center-2,0
8451,15,4.5,4/7/2020,2020-BPR-2,0
8452,15,4,4/7/2020,2020-Cost Center-1,0
8453,15,0.5,4/8/2020,2020-Cost Center-2,0
8454,15,8.5,4/8/2020,2020-BPR-2,0
8455,12,1,4/8/2020,2020-Cost Center-2,0
8456,12,8,4/8/2020,2020-BPR-2,0
8457,1,3,4/8/2020,2020-Cost Center-7,0
8458,1,2,4/8/2020,2020-Cost Center-2,0
8459,1,4,4/8/2020,2020-Cost Center-1,0
8467,1,4,4/9/2020,2020-Cost Center-2,0
8461,1,9,4/5/2020,2019-BPR-5,0
8462,1,2,4/6/2020,2020-Cost Center-2,0
8463,1,2,4/6/2020,2020-Cost Center-7,0
8464,1,5,4/6/2020,2020-Cost Center-1,0
8465,1,2,4/7/2020,2020-Cost Center-2,0
8466,1,7,4/7/2020,2020-Cost Center-1,0
8468,1,5,4/9/2020,2020-Cost Center-1,0
8469,2,2,4/5/2020,2020-BPR-2,0
8470,2,0.5,4/5/2020,2020-ISO-12,0
8471,2,1.5,4/5/2020,2019-BPR-5,0
8472,2,5,4/5/2020,2020-Cost Center-2,0
8473,2,9,4/6/2020,2020-Cost Center-1,0
8474,2,9,4/7/2020,2020-Cost Center-1,0
8475,2,9,4/8/2020,2020-Cost Center-1,0
8476,2,9,4/9/2020,2020-Cost Center-1,0
8477,15,2,4/9/2020,2020-Cost Center-1,0
8478,15,6.5,4/9/2020,2020-BPR-2,0
8479,15,0.5,4/9/2020,2020-Cost Center-2,0
8483,12,4,4/9/2020,2019-BPR-5,0
8481,12,0.5,4/9/2020,2020-Cost Center-2,0
8484,12,4.5,4/9/2020,2020-BPR-2,0
8485,59,9,4/5/2020,2020-Cost Center-1,0
8486,59,9,4/6/2020,2020-Cost Center-1,0
8487,58,0.25,4/8/2020,2020-Cost Center-2,0
8488,59,9,4/7/2020,2020-Cost Center-1,0
8489,58,1.75,4/8/2020,2020-BPR-1,0
8490,59,9,4/8/2020,2020-Cost Center-1,0
8491,59,9,4/9/2020,2020-Cost Center-1,0
8492,58,7,4/8/2020,2020-BPR-2,0
8493,58,2,4/6/2020,2020-BPR-2,0
8496,58,4.5,4/6/2020,2020-Cost Center-2,0
8495,58,2.5,4/6/2020,2020-BPR-1,0
8499,58,0.75,4/5/2020,2020-Cost Center-2,0
8498,58,1.25,4/5/2020,2020-BPR-2,0
8500,58,7,4/5/2020,2020-BPR-1,0
8501,58,0.25,4/9/2020,2020-Cost Center-2,0
8502,56,7,4/5/2020,2020-Cost Center-1,0
8503,56,2,4/5/2020,2020-ISO-5,0
8504,56,9,4/6/2020,2020-Cost Center-1,0
8505,56,9,4/7/2020,2020-Cost Center-1,0
8506,56,9,4/8/2020,2020-Cost Center-1,0
8507,56,9,4/9/2020,2020-Cost Center-1,0
8508,19,3,4/7/2020,2020-Cost Center-2,0
8509,19,6,4/7/2020,2020-Cost Center-1,0
8510,19,9,4/8/2020,2020-Cost Center-1,0
8511,19,9,4/9/2020,2020-Cost Center-1,0
8512,57,2,4/8/2020,2020-BPR-1,0
8513,57,7,4/8/2020,2020-Cost Center-1,0
8514,57,9,4/9/2020,2020-Cost Center-1,0
8515,58,8.75,4/9/2020,2020-BPR-2,0
8516,53,9,4/9/2020,2020-Cost Center-1,0
8517,53,1,4/5/2020,2020-Cost Center-2,0
8518,53,8,4/5/2020,2020-ISO-9,0
8519,53,0.5,4/6/2020,2020-Cost Center-2,0
8520,53,8.5,4/6/2020,2020-ISO-9,0
8521,53,2,4/7/2020,2020-ISO-9,0
8522,53,7,4/7/2020,2020-Cost Center-2,0
8523,53,9,4/8/2020,2020-Cost Center-2,0
8524,11,9,4/5/2020,2020-Cost Center-1,0
8525,11,9,4/6/2020,2020-Cost Center-1,0
8526,11,9,4/7/2020,2020-Cost Center-1,0
8527,11,9,4/8/2020,2020-Cost Center-1,0
8528,11,9,4/9/2020,2020-Cost Center-1,0
8529,51,9,4/9/2020,2020-Cost Center-1,0
8530,51,4.5,4/7/2020,2020-Cost Center-7,0
8531,51,4,4/7/2020,2020-Cost Center-1,0
8532,51,2,4/8/2020,2020-Cost Center-7,0
8533,51,7,4/8/2020,2020-Cost Center-1,0
8534,10,9,4/9/2020,2020-Cost Center-1,0
8535,10,1,4/8/2020,2020-Cost Center-2,0
8548,12,0.5,4/12/2020,2019-BPR-5,0
8547,10,5,4/8/2020,2020-Cost Center-7,0
8542,10,5,4/1/2020,2020-Cost Center-7,0
8539,10,2,4/7/2020,2020-Cost Center-1,0
8540,10,9,4/6/2020,2020-Cost Center-7,0
8543,10,3,4/1/2020,2020-Cost Center-2,0
8545,10,2,4/2/2020,2020-Cost Center-2,0
8549,12,1,4/12/2020,2020-Cost Center-2,0
8550,12,2,4/12/2020,2020-Cost Center-1,0
8551,12,5.5,4/12/2020,2020-BPR-2,0
8553,51,7.5,4/12/2020,2020-Cost Center-1,0
8554,51,1.5,4/12/2020,2020-Cost Center-7,0
8598,15,9,4/12/2020,2020-Cost Center-3,0
8556,15,3,4/13/2020,2020-Cost Center-1,0
8557,15,5,4/13/2020,2020-BPR-2,0
8558,15,0.5,4/13/2020,2020-ISO-4,0
8559,15,0.5,4/13/2020,2020-Cost Center-2,0
8560,15,2,4/14/2020,2020-BPR-2,0
8561,15,7,4/14/2020,2020-Cost Center-1,0
8562,15,9,4/15/2020,2020-Cost Center-1,0
8565,58,0.35,4/14/2020,2020-Cost Center-2,0
8566,58,8.65,4/14/2020,2020-BPR-2,0
8567,58,0.25,4/13/2020,2020-Cost Center-2,0
8568,58,6.75,4/13/2020,2020-BPR-2,0
8569,58,2,4/13/2020,2020-Cost Center-1,0
8570,58,0.25,4/12/2020,2020-Cost Center-2,0
8571,58,5,4/12/2020,2020-BPR-2,0
8572,58,3.75,4/12/2020,2020-Cost Center-1,0
8573,58,0.25,4/15/2020,2020-Cost Center-2,0
8574,58,5.75,4/15/2020,2020-BPR-2,0
8575,58,3,4/15/2020,2020-ISO-4,0
8576,56,9,4/12/2020,2020-Cost Center-1,0
8577,56,9,4/13/2020,2020-Cost Center-1,0
8578,56,9,4/14/2020,2020-Cost Center-1,0
8579,56,9,4/15/2020,2020-Cost Center-1,0
8580,56,9,4/16/2020,2020-Cost Center-1,0
8581,51,9,4/13/2020,2020-Cost Center-1,0
8582,51,2,4/14/2020,2019-ISO-46,0
8583,51,7,4/14/2020,2020-Cost Center-1,0
8584,51,9,4/15/2020,2020-Cost Center-1,0
8585,51,9,4/16/2020,2020-Cost Center-1,0
8586,58,2,4/16/2020,2020-BPR-2,0
8590,58,4,4/16/2020,2020-Cost Center-1,0
8589,58,3,4/16/2020,2020-ISO-4,0
8591,57,9,4/16/2020,2020-Cost Center-1,0
8592,57,9,4/15/2020,2020-Cost Center-1,0
8593,57,9,4/14/2020,2020-Cost Center-1,0
8594,57,9,4/13/2020,2020-Cost Center-1,0
8595,15,6,4/16/2020,2020-BPR-2,0
8596,15,0.5,4/16/2020,2020-Cost Center-2,0
8597,15,2.5,4/16/2020,2020-Cost Center-1,0
8599,19,9,4/14/2020,2020-Cost Center-1,0
8600,19,9,4/15/2020,2020-Cost Center-1,0
8640,19,2,4/16/2020,2020-ISO-8,0
8602,19,4,4/13/2020,2020-Cost Center-1,0
8603,57,9,4/12/2020,2019-BPR-5,0
8604,12,8.5,4/14/2020,2019-BPR-5,0
8605,12,0.5,4/14/2020,2020-Cost Center-2,0
8606,12,1.5,4/15/2020,2020-BPR-2,0
8607,12,0.5,4/15/2020,2020-Cost Center-2,0
8608,12,7,4/15/2020,2019-BPR-5,0
8612,12,1.5,4/13/2020,2019-BPR-5,0
8610,12,1,4/13/2020,2020-Cost Center-2,0
8611,12,0.5,4/13/2020,2020-BPR-1,0
8613,12,6,4/13/2020,2020-BPR-2,0
8615,12,1.5,4/16/2020,2019-BPR-5,0
8616,12,0.5,4/16/2020,2020-Cost Center-2,0
8617,12,3.5,4/16/2020,2020-BPR-2,0
8618,12,2.5,4/16/2020,2020-BPR-1,0
8619,12,1,4/16/2020,2020-Cost Center-1,0
8620,11,2,4/14/2020,2020-ISO-11,0
8621,11,3,4/14/2020,2020-ISO-1,0
8622,11,4,4/14/2020,2020-Cost Center-1,0
8625,11,9,4/12/2020,2020-Cost Center-1,0
8624,11,9,4/15/2020,2020-Cost Center-1,0
8626,11,9,4/13/2020,2020-Cost Center-1,0
8627,11,9,4/16/2020,2020-Cost Center-1,0
8628,53,9,4/12/2020,2020-Cost Center-1,0
8629,53,9,4/13/2020,2020-Cost Center-1,0
8630,53,0.5,4/14/2020,2020-Cost Center-2,0
8631,53,1.5,4/14/2020,2020-ISO-9,0
8632,53,7,4/14/2020,2020-ISO-4,0
8633,53,0.5,4/15/2020,2020-Cost Center-2,0
8634,53,8.5,4/15/2020,2020-ISO-4,0
8635,53,0.5,4/16/2020,2020-Cost Center-2,0
8636,53,1,4/16/2020,2020-ISO-9,0
8637,53,7.5,4/16/2020,2020-ISO-4,0
8638,19,9,4/12/2020,2019-BPR-5,0
8639,19,5,4/13/2020,2019-BPR-5,0
8641,19,7,4/16/2020,2020-Cost Center-1,0
8642,2,8,4/16/2020,2020-Cost Center-2,0
8643,2,1,4/16/2020,2020-BPR-2,0
8644,2,9,4/15/2020,2020-Cost Center-1,0
8645,2,9,4/14/2020,2020-Cost Center-1,0
8646,2,9,4/13/2020,2020-Cost Center-1,0
8647,2,9,4/12/2020,2020-Cost Center-1,0
8648,10,9,4/16/2020,2020-Cost Center-1,0
8649,10,9,4/15/2020,2020-Cost Center-1,0
8650,10,9,4/14/2020,2020-Cost Center-1,0
8651,10,9,4/13/2020,2020-Cost Center-1,0
8652,10,4.5,4/12/2020,2020-Cost Center-1,0
8653,10,1.5,4/12/2020,2020-Cost Center-2,0
8654,10,3,4/12/2020,2020-Cost Center-7,0
8655,12,0.5,4/19/2020,2019-BPR-5,0
8658,12,1.5,4/19/2020,2020-Cost Center-2,0
8657,12,5,4/19/2020,2020-BPR-1,0
8659,12,2,4/19/2020,2020-BPR-2,0
8660,58,0.75,4/20/2020,2020-BPR-2,0
8661,58,8.25,4/20/2020,2020-Cost Center-1,0
8662,58,0.5,4/19/2020,2020-BPR-1,0
8663,58,1,4/19/2020,2020-ISO-4,0
8664,58,7.5,4/19/2020,2020-Cost Center-1,0
8665,58,1.75,4/21/2020,2020-BPR-2,0
8666,58,2.7,4/21/2020,2020-BPR-1,0
8667,58,4.55,4/21/2020,2020-Cost Center-1,0
8670,15,2,4/22/2020,2020-BPR-2,0
8671,15,7,4/22/2020,2020-Cost Center-1,0
8672,15,3,4/21/2020,2020-BPR-2,0
8673,15,6,4/21/2020,2020-Cost Center-1,0
8674,15,9,4/20/2020,2020-Cost Center-3,0
8675,15,9,4/19/2020,2020-Cost Center-3,0
8676,57,9,4/19/2020,2020-Cost Center-1,0
8677,57,4,4/20/2020,2020-BPR-1,0
8678,57,5,4/20/2020,2020-Cost Center-1,0
8679,57,2,4/21/2020,2020-BPR-1,0
8680,57,7,4/21/2020,2020-Cost Center-1,0
8681,57,9,4/22/2020,2020-Cost Center-1,0
8682,15,4,4/23/2020,2020-BPR-2,0
8683,15,0.5,4/23/2020,2020-Cost Center-2,0
8684,15,4.5,4/23/2020,2020-Cost Center-1,0
8685,58,9,4/22/2020,2020-Cost Center-1,0
8686,58,9,4/23/2020,2020-Cost Center-1,0
8687,56,9,4/19/2020,2020-Cost Center-1,0
8688,56,9,4/20/2020,2020-Cost Center-1,0
8689,56,9,4/21/2020,2020-Cost Center-1,0
8690,56,9,4/22/2020,2020-Cost Center-1,0
8691,56,9,4/23/2020,2020-Cost Center-1,0
8692,12,9,4/23/2020,2020-Cost Center-1,0
8693,12,4,4/21/2020,2020-BPR-2,0
8694,12,1,4/21/2020,2020-Cost Center-2,0
8695,12,4,4/21/2020,2020-BPR-1,0
8696,12,4,4/20/2020,2020-BPR-2,0
8697,12,5,4/20/2020,2020-Cost Center-1,0
8699,12,2,4/22/2020,2020-BPR-1,0
8700,12,7,4/22/2020,2020-Cost Center-1,0
8701,57,9,4/23/2020,2020-Cost Center-1,0
8702,19,2,4/23/2020,2020-ISO-8,0
8703,19,7,4/23/2020,2020-Cost Center-1,0
8704,19,9,4/22/2020,2020-Cost Center-1,0
8705,19,9,4/21/2020,2020-Cost Center-1,0
8706,19,4,4/20/2020,2020-Cost Center-1,0
8707,19,5,4/20/2020,2020-ISO-8,0
8708,19,2,4/19/2020,2020-ISO-8,0
8709,19,6,4/19/2020,2020-Cost Center-1,0
8710,19,1,4/19/2020,2020-Cost Center-1,0
8711,53,9,4/19/2020,2020-Cost Center-1,0
8712,53,9,4/20/2020,2020-Cost Center-1,0
8713,53,9,4/21/2020,2020-Cost Center-1,0
8714,53,9,4/22/2020,2020-Cost Center-1,0
8715,53,2,4/23/2020,2020-Cost Center-1,0
8716,11,9,4/19/2020,2020-Cost Center-1,0
8717,11,9,4/20/2020,2020-Cost Center-1,0
8718,11,9,4/21/2020,2020-Cost Center-1,0
8719,11,9,4/22/2020,2020-Cost Center-1,0
8720,11,1,4/23/2020,2020-ISO-11,0
8721,11,7.5,4/23/2020,2020-Cost Center-1,0
8722,11,0.5,4/23/2020,2020-Cost Center-2,0
8723,10,9,4/23/2020,2020-Cost Center-1,0
8724,10,5,4/22/2020,2019-Lean-9,0
8725,10,4,4/22/2020,2020-Cost Center-1,0
8726,10,9,4/21/2020,2020-Cost Center-1,0
8727,10,9,4/20/2020,2020-Cost Center-1,0
8728,10,9,4/19/2020,2020-Cost Center-1,0
8729,51,9,4/19/2020,2020-Cost Center-1,0
8730,51,1.5,4/20/2020,2019-ISO-46,0
8731,51,7.5,4/20/2020,2020-Cost Center-1,0
8732,51,9,4/21/2020,2020-Cost Center-1,0
8733,51,9,4/22/2020,2020-Cost Center-1,0
8734,51,9,4/23/2020,2020-Cost Center-1,0
8735,2,2,4/23/2020,2020-ISO-13,0
8736,2,2,4/23/2020,2020-BPR-2,0
8737,2,1,4/23/2020,2019-BPR-5,0
8738,2,4,4/23/2020,2020-Cost Center-2,0
8739,2,9,4/22/2020,2020-Cost Center-1,0
8740,2,9,4/21/2020,2020-Cost Center-1,0
8741,2,9,4/20/2020,2020-Cost Center-1,0
8742,2,9,4/19/2020,2020-Cost Center-1,0
8743,15,6,4/26/2020,2020-BPR-2,0
8744,15,3,4/26/2020,2020-Cost Center-1,0
8745,58,0.5,4/26/2020,2020-Cost Center-2,0
8746,58,2.25,4/26/2020,2020-BPR-2,0
8747,58,6.25,4/26/2020,2020-Cost Center-1,0
8748,58,1,4/27/2020,2020-BPR-2,0
8749,58,0.35,4/27/2020,2020-Cost Center-2,0
8750,58,7.65,4/27/2020,2020-Cost Center-1,0
8758,51,3,4/26/2020,2020-Cost Center-2,0
8752,51,2,4/28/2020,2020-ISO-5,0
8753,51,4,4/28/2020,2020-Cost Center-2,0
8754,51,5,4/27/2020,2020-Cost Center-2,0
8755,51,4,4/27/2020,2020-Cost Center-1,0
8759,51,6,4/26/2020,2020-Cost Center-1,0
8757,51,3,4/28/2020,2020-Cost Center-1,0
8760,15,0.5,4/27/2020,2020-Cost Center-2,0
8761,15,1,4/27/2020,2020-BPR-2,0
8762,15,7.5,4/27/2020,2020-Cost Center-1,0
8763,15,2,4/28/2020,2020-BPR-2,0
8764,15,0.5,4/28/2020,2020-Cost Center-2,0
8765,15,3,4/28/2020,2020-Cost Center-2,0
8766,15,3.5,4/28/2020,2020-Cost Center-1,0
8767,10,4.5,4/29/2020,2020-Lean-2,0
8768,10,4.5,4/26/2020,2020-Lean-2,0
8769,19,7,4/29/2020,2020-Cost Center-2,0
8770,19,2,4/29/2020,2020-Cost Center-1,0
8771,19,2,4/28/2020,2020-ISO-8,0
8772,19,4,4/28/2020,2020-Cost Center-2,0
8773,19,3,4/28/2020,2020-Cost Center-1,0
8776,19,3,4/27/2020,2020-Cost Center-2,0
8775,19,3,4/27/2020,2020-Cost Center-1,0
8777,19,3,4/27/2020,2020-ISO-8,0
8778,19,2,4/26/2020,2020-ISO-8,0
8779,19,7,4/26/2020,2020-Cost Center-1,0
8786,10,2,4/27/2020,2019-Lean-9,0
8781,10,1,4/29/2020,2019-Lean-9,0
8790,10,2,4/29/2020,2020-Cost Center-1,0
8784,10,0.5,4/26/2020,2020-Cost Center-2,0
8785,10,4,4/26/2020,2020-Cost Center-1,0
8787,10,5,4/27/2020,2020-Cost Center-1,0
8788,10,1.5,4/29/2020,2020-Cost Center-2,0
8791,10,0.5,4/28/2020,2020-Cost Center-2,0
8792,10,1,4/27/2020,2020-Cost Center-2,0
8793,10,1,4/27/2020,2020-Lean-2,0
8794,10,1.5,4/28/2020,2020-Lean-2,0
